tweet_id,text,model_text,label,source_file,normalized_text
,"""""#Taliban spokesman Zabihullah Mujahid to Radio Tehran: We hope the war between US and #Iran does not occur. However, if such a conflict happens, Iran will emerge victorious and #Afghans will cooperate with Iranian people to fullest extent of our capabilities. 
""
--------------

The Taliban and their Rafidha brothers Mushriks in one camp.  Ya Allah destroy them like you destroyed the people of Madyan,","""""#Taliban spokesman Zabihullah Mujahid to Radio Tehran: We hope the war between US and #Iran does not occur. However, if such a conflict happens, Iran will emerge victorious and #Afghans will cooperate with Iranian people to fullest extent of our capabilities. "" -------------- The Taliban and their Rafidha brothers Mushriks in one camp. Ya Allah destroy them like you destroyed the people of Madyan,",Salafi jihadi,python/ELI/all_tweets.xlsx,"""""#Taliban spokesman Zabihullah Mujahid to Radio Tehran: We hope the war between US and #Iran does not occur. However, if such a conflict happens, Iran will emerge victorious and #Afghans will cooperate with Iranian people to fullest extent of our capabilities. "" -------------- The Taliban and their Rafidha brothers Mushriks in one camp. Ya Allah destroy them like you destroyed the people of Madyan,"
w6kg6omdl,"""Our sister Aafia Siddiqui turns 54 today on March 2nd and spent nearly half her life in prison due to the Taghut Pakistani government surrendering an innocent woman.
#IAmAafia #SaveAafia #FreeAafiaSiddiqui,","""Our sister Aafia Siddiqui turns 54 today on March 2nd and spent nearly half her life in prison due to the Taghut Pakistani government surrendering an innocent woman. #IAmAafia #SaveAafia #FreeAafiaSiddiqui,",Irrelevant,python/ELI/all_tweets.xlsx,"""Our sister Aafia Siddiqui turns 54 today on March 2nd and spent nearly half her life in prison due to the Taghut Pakistani government surrendering an innocent woman. #IAmAafia #SaveAafia #FreeAafiaSiddiqui,"
4opbz9wtg,"""Rojin davas, gayri slami sistemin nasl bir zulm ve hukuksuzluk rettiinin en ak kantdr.

 Beer yasalar vatandaa Allah korkusu ve iman bilinci kazandrmyor. Beer yasalara tabi insanlar yasa nnde mazbut, yasann ulaamayaca yerde olabildiince canileiyor.

 Yasa koyucular mutlak ilim sfatna sahip olmadndan su ve ceza arasnda denge kuramyor. ou 'ceza' caydrc olmak yle dursun, sua tevik ediyor.

 Yarglama srecinin uzunluu ve bu sreci reytinge kurban eden ahlaksz medya eliyle, her maduriyet magazinselleiyor. Gz yal anne ve babalar yllarca ayn acy her gn, her duruma tekrar tekrar yayor. Sistem adalet retmedii gibi adalet bekleyen madurlarn maduriyetini derinletiriyor.

 Sulu veya madur iktidar, sermaye veya sosyeteye yaknsa, sre ok hzl ve saylanlarn lehine iliyor. Aksi durumlarda sre uzuyor ve madurlarn aleyhine iliyor.

 kan karar ou zaman suun kendisinden daha fazla yaralayc oluyor. ocuu katledilen ebeveyn, vergileriyle maduru beslemek zorunda braklyor. Onlar ocuklarn kaybetmiken, sulular ya bir yarg paketi ya da kovid dzenlemesiyle dar kp hayatlarna devam ediyor. 

Sonu olarak; adliye nlerinde gz yal aresiz ebeveynler grmek istemiyorsak; adaletin Kzlay bakannn kzna ayr, Nizamettin Kabai'in kzna (Rojin) ayr ilemesini istemiyorsak, Allah'n nizamna, slam terbiyesine ve er'i yasalara dnmeliyiz.""","""Rojin davas, gayri slami sistemin nasl bir zulm ve hukuksuzluk rettiinin en ak kantdr. Beer yasalar vatandaa Allah korkusu ve iman bilinci kazandrmyor. Beer yasalara tabi insanlar yasa nnde mazbut, yasann ulaamayaca yerde olabildiince canileiyor. Yasa koyucular mutlak ilim sfatna sahip olmadndan su ve ceza arasnda denge kuramyor. ou 'ceza' caydrc olmak yle dursun, sua tevik ediyor. Yarglama srecinin uzunluu ve bu sreci reytinge kurban eden ahlaksz medya eliyle, her maduriyet magazinselleiyor. Gz yal anne ve babalar yllarca ayn acy her gn, her duruma tekrar tekrar yayor. Sistem adalet retmedii gibi adalet bekleyen madurlarn maduriyetini derinletiriyor. Sulu veya madur iktidar, sermaye veya sosyeteye yaknsa, sre ok hzl ve saylanlarn lehine iliyor. Aksi durumlarda sre uzuyor ve madurlarn aleyhine iliyor. kan karar ou zaman suun kendisinden daha fazla yaralayc oluyor. ocuu katledilen ebeveyn, vergileriyle maduru beslemek zorunda braklyor. Onlar ocuklarn kaybetmiken, sulular ya bir yarg paketi ya da kovid dzenlemesiyle dar kp hayatlarna devam ediyor. Sonu olarak; adliye nlerinde gz yal aresiz ebeveynler grmek istemiyorsak; adaletin Kzlay bakannn kzna ayr, Nizamettin Kabai'in kzna (Rojin) ayr ilemesini istemiyorsak, Allah'n nizamna, slam terbiyesine ve er'i yasalara dnmeliyiz.""",Irrelevant,python/ELI/all_tweets.xlsx,"""Rojin davas, gayri slami sistemin nasl bir zulm ve hukuksuzluk rettiinin en ak kantdr. Beer yasalar vatandaa Allah korkusu ve iman bilinci kazandrmyor. Beer yasalara tabi insanlar yasa nnde mazbut, yasann ulaamayaca yerde olabildiince canileiyor. Yasa koyucular mutlak ilim sfatna sahip olmadndan su ve ceza arasnda denge kuramyor. ou 'ceza' caydrc olmak yle dursun, sua tevik ediyor. Yarglama srecinin uzunluu ve bu sreci reytinge kurban eden ahlaksz medya eliyle, her maduriyet magazinselleiyor. Gz yal anne ve babalar yllarca ayn acy her gn, her duruma tekrar tekrar yayor. Sistem adalet retmedii gibi adalet bekleyen madurlarn maduriyetini derinletiriyor. Sulu veya madur iktidar, sermaye veya sosyeteye yaknsa, sre ok hzl ve saylanlarn lehine iliyor. Aksi durumlarda sre uzuyor ve madurlarn aleyhine iliyor. kan karar ou zaman suun kendisinden daha fazla yaralayc oluyor. ocuu katledilen ebeveyn, vergileriyle maduru beslemek zorunda braklyor. Onlar ocuklarn kaybetmiken, sulular ya bir yarg paketi ya da kovid dzenlemesiyle dar kp hayatlarna devam ediyor. Sonu olarak; adliye nlerinde gz yal aresiz ebeveynler grmek istemiyorsak; adaletin Kzlay bakannn kzna ayr, Nizamettin Kabai'in kzna (Rojin) ayr ilemesini istemiyorsak, Allah'n nizamna, slam terbiyesine ve er'i yasalara dnmeliyiz."""
,"""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001

May Allah destroy the Russian State and free the millions of Muslims from under their occupation.","""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001 May Allah destroy the Russian State and free the millions of Muslims from under their occupation.",Salafi jihadi,python/ELI/all_tweets.xlsx,"""This is a nasheed of Chechen Mujahideen fighting against the Russians in Chechnya in 2001 May Allah destroy the Russian State and free the millions of Muslims from under their occupation."
wk2su13g5,"""Sh Abu Khadeejah: Aid and Support Markaz us-Sunnah

@AbuKhadeejahSP","""Sh Abu Khadeejah: Aid and Support Markaz us-Sunnah @USER",Salafi taklidi,python/ELI/all_tweets.xlsx,"""Sh Abu Khadeejah: Aid and Support Markaz us-Sunnah @AbuKhadeejahSP"
cb2hvprdc,"This dunya is but a fleeting enjoyment, while the Hereafter is everlasting.
Will we trade the eternal for what is perishing?
A hard reminder to awaken the heart.
Click to listen 

@albaseerah","This dunya is but a fleeting enjoyment, while the Hereafter is everlasting. Will we trade the eternal for what is perishing? A hard reminder to awaken the heart. Click to listen @USER",Salafi taklidi,python/ELI/all_tweets.xlsx,"This dunya is but a fleeting enjoyment, while the Hereafter is everlasting. Will we trade the eternal for what is perishing? A hard reminder to awaken the heart. Click to listen @albaseerah"
vp2rttr11,"""Increase in your supplications during this blessed month...,","""Increase in your supplications during this blessed month...,",Irrelevant,python/ELI/all_tweets.xlsx,"""Increase in your supplications during this blessed month...,"
codv2x3dc,"""              #Shorts 

By Sh. Abu Khadeejah Abdul-Whid  
@AbuKhadeejahSP 

#Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #Mother #Parents #Family"",",""" #Shorts By Sh. Abu Khadeejah Abdul-Whid @USER #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #Mother #Parents #Family"",",Salafi taklidi,python/ELI/all_tweets.xlsx,""" #Shorts By Sh. Abu Khadeejah Abdul-Whid @AbuKhadeejahSP #Salafi #Salafirecording #Salaf #Muslim #Islam #Quran #Sunnah #Salafiyyah #Mother #Parents #Family"","
,"I dont understand how the madakhilah can claim great muhaqiqn like shaykh Ahmed ash Shakir,shaykh Abdul qader al arnout when they opposed the atheistic views of their own scholars like Ahmed an najmi (may Allah burn him for eternity) for allying with kuffar against the Muslims","I dont understand how the madakhilah can claim great muhaqiqn like shaykh Ahmed ash Shakir,shaykh Abdul qader al arnout when they opposed the atheistic views of their own scholars like Ahmed an najmi (may Allah burn him for eternity) for allying with kuffar against the Muslims",Salafi jihadi,python/ELI/all_tweets.xlsx,"I dont understand how the madakhilah can claim great muhaqiqn like shaykh Ahmed ash Shakir,shaykh Abdul qader al arnout when they opposed the atheistic views of their own scholars like Ahmed an najmi (may Allah burn him for eternity) for allying with kuffar against the Muslims"
wpblldpvj,"""Striving to be truthful, and nurturing ourselves and our households to be truthful, and to hate lying and teaching our household the evilness and ugly nature of lying.","""Striving to be truthful, and nurturing ourselves and our households to be truthful, and to hate lying and teaching our household the evilness and ugly nature of lying.",Irrelevant,python/ELI/all_tweets.xlsx,"""Striving to be truthful, and nurturing ourselves and our households to be truthful, and to hate lying and teaching our household the evilness and ugly nature of lying."
8vfk6axkt,"""""Uncle Faris before the Iran war VS Uncle Faris after the Iran war 
""
--------------

Mbz tugged his leash","""""Uncle Faris before the Iran war VS Uncle Faris after the Iran war "" -------------- Mbz tugged his leash",Salafi jihadi,python/ELI/all_tweets.xlsx,"""""Uncle Faris before the Iran war VS Uncle Faris after the Iran war "" -------------- Mbz tugged his leash"
,"""Pakistani Army Field Marshal, Asim Munirs misinterpretation of Jihad ruling refuted by Shaykh Ahmad Musa Jibril
#Pakistan #AsimMunir,","""Pakistani Army Field Marshal, Asim Munirs misinterpretation of Jihad ruling refuted by Shaykh Ahmad Musa Jibril #Pakistan #AsimMunir,",Salafi jihadi,python/ELI/all_tweets.xlsx,"""Pakistani Army Field Marshal, Asim Munirs misinterpretation of Jihad ruling refuted by Shaykh Ahmad Musa Jibril #Pakistan #AsimMunir,"
ogif9k9m7,"""""NOW - Netanyahu: ""You see the difference. The tyrants of Tehran target civilians, we target the tyrants of Tehran to protect civilians."" 
""
--------------

Never forget Gaza,","""""NOW - Netanyahu: ""You see the difference. The tyrants of Tehran target civilians, we target the tyrants of Tehran to protect civilians."" "" -------------- Never forget Gaza,",Irrelevant,python/ELI/all_tweets.xlsx,"""""NOW - Netanyahu: ""You see the difference. The tyrants of Tehran target civilians, we target the tyrants of Tehran to protect civilians."" "" -------------- Never forget Gaza,"
halh4u263,Theres a niche of Twitter Somalis that are genuinely miserable. This is the lightest thing ive ever heard in my life and these man are making it sound like he insulted their mothers.,Theres a niche of Twitter Somalis that are genuinely miserable. This is the lightest thing ive ever heard in my life and these man are making it sound like he insulted their mothers.,Irrelevant,python/ELI/all_tweets.xlsx,Theres a niche of Twitter Somalis that are genuinely miserable. This is the lightest thing ive ever heard in my life and these man are making it sound like he insulted their mothers.
